,date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,txVolume(USD)_e_e,txCount_e_e,marketcap(USD)_e_e,price(USD)_e_e,exchangeVolume(USD)_e_e,generatedCoins_e_e,fees_e_e,activeAddresses_e_e,txVolume(USD)_l,txCount_l,marketcap(USD)_l,price(USD)_l,exchangeVolume(USD)_l,generatedCoins_l,fees_l,activeAddresses_l
349,2016-07-24,937138761.418,189154,10338600000.0,655.41,118184000.0,1700.0,51.59106574,null,183314006.20400003,58122,1176250000.0,14.3,77750800.0,31480.0,37.34635349,26649,37249354.7302,3322,190145000.0,4.06,1839420.0,13975.0,11.45279189,null
350,2016-07-25,728930949.9389999,224609,10431900000.0,661.26,78176500.0,1600.0,66.04713758,null,125016413.714,54691,1048920000.0,12.74,36673800.0,31991.5625,39.4303377071,23721,25472166.0817,3626,190621000.0,4.07,1535980.0,14875.0,13.37185109,null
351,2016-07-26,1098797312.84,244678,10321900000.0,654.23,225135000.0,1612.5,72.63283781,null,287407809.723,61701,1137660000.0,13.82,94428800.0,30770.0,45.4888850849,29191,39690744.2587,4685,189020000.0,4.04,2545920.0,13875.0,16.49044931,null
352,2016-07-27,1167229695.68,232473,10281900000.0,651.63,147461000.0,1575.0,73.29382559,null,150289144.224,51992,992645000.0,12.05,58278800.0,32945.3125,38.2401256064,27087,30696437.3218,3699,185692000.0,3.96,1847300.0,15100.0,15.5537455601,null
353,2016-07-28,1044402320.09,239230,10328100000.0,654.49,86428400.0,1700.0,74.07182608,null,99187877.8701,48344,1069560000.0,12.98,24603900.0,32354.21875,63.9512623846,23696,19197196.1092,3112,185791000.0,3.97,1728410.0,13850.0,13.6980034399,null
354,2016-07-29,980850508.859,223858,10338900000.0,655.11,60703500.0,1775.0,68.48976153,null,68574948.7651,46930,1058220000.0,12.84,14082300.0,31939.375,45.6820482747,21508,25636323.7423,3075,186270000.0,3.97,1744370.0,15800.0,14.1872583501,null
355,2016-07-30,544046226.1669999,204257,10370100000.0,657.01,38456100.0,1525.0,65.63051629,null,48195345.1862,41925,1055410000.0,12.8,9047810.0,31641.71875,29.9904692087,20209,24952128.4237,3269,191389000.0,4.08,1388580.0,13850.0,14.49533281,null
356,2016-07-31,786706298.329,203000,10340900000.0,655.1,110818000.0,1875.0,74.87732068,null,45082665.9161,48662,1026310000.0,12.44,25441400.0,32219.53125,30.3715109,21058,22490791.8176,3053,191302000.0,4.08,1921460.0,15700.0,16.39403871,null
357,2016-08-01,756096446.61,219291,9860620000.0,624.6,121887000.0,1987.5,75.28575577,null,64720923.4284,45919,981735000.0,11.89,23999500.0,31594.375,30.441802272100002,21247,43930477.8583,4259,190585000.0,4.06,1991690.0,14775.0,21.0362896,null
358,2016-08-02,1417139844.63,242337,9574320000.0,606.4,330933000.0,1912.5,76.88566668,null,111269769.14899999,48872,903978000.0,10.95,88803300.0,31355.15625,33.9640038066,19844,50771760.0739,4601,181673000.0,3.87,5039290.0,15325.0,19.51506032,null
359,2016-08-03,915543844.369,241344,8663670000.0,548.66,207982000.0,1987.5,77.70335801,null,77771645.1622,49346,733204000.0,8.88,53979400.0,31703.90625,33.0260360954,22255,44400548.2075,5188,170828000.0,3.64,2875880.0,15100.0,17.88189225,null
360,2016-08-04,1193853080.68,237645,8943870000.0,566.33,125292000.0,1900.0,71.51397495,null,37980242.886999995,46559,851992000.0,10.31,38151400.0,32856.5625,32.4119004697,21442,32595688.3425,3841,174289000.0,3.71,1593350.0,15025.0,12.54090384,null
361,2016-08-05,987189629.1439999,230492,9133690000.0,578.28,66127900.0,2150.0,72.86986373,null,46228154.4212,43089,910856000.0,11.02,15487900.0,32232.03125,29.404612597,20389,32728371.8713,3526,175755000.0,3.74,1162030.0,15175.0,11.87662415,null
362,2016-08-06,592728385.138,200155,9083510000.0,575.03,80797300.0,2087.5,62.67147413,null,19791860.7877,41377,902752000.0,10.92,16712600.0,31586.09375,26.0545090408,19233,23637210.8519,3356,174833000.0,3.72,1371060.0,14500.0,12.47697706,null
363,2016-08-07,603557735.461,185003,9285940000.0,587.77,82398400.0,1787.5,62.16136973,null,22798647.8853,42880,898340000.0,10.86,16551000.0,32294.84375,27.696032432600003,19758,33811413.8846,3686,176649000.0,3.76,1335400.0,13400.0,14.89216874,null
364,2016-08-08,631758317.296,232184,9365440000.0,592.74,61194100.0,1812.5,86.77055111,null,23211893.926999997,42789,903184000.0,10.91,14956700.0,32175.9375,53.896575426000005,19723,15295652.2372,3386,177444000.0,3.77,1379300.0,13975.0,16.7879773701,null
365,2016-08-09,928106114.7310001,221761,9339660000.0,591.04,92228100.0,1687.5,71.63863786,null,35712870.1067,46695,933431000.0,11.27,36656600.0,32666.40625,31.4768203967,21993,14399119.0295,3026,177889000.0,3.78,1878160.0,14950.0,27.31554735,null
366,2016-08-10,804151254.911,256713,9286960000.0,587.65,102905000.0,1975.0,80.27202840000001,null,58978899.1744,45893,1012910000.0,12.23,28096300.0,32162.96875,33.422242281500004,20364,13951757.8853,2686,176955000.0,3.76,1656370.0,13950.0,17.3915064699,null
367,2016-08-11,896309898.6110001,250298,9358770000.0,592.12,74514400.0,1712.5,78.44898699,null,47262829.5423,47851,1005720000.0,12.14,17505000.0,32196.09375,32.0867216427,21934,21101795.1713,3480,174921000.0,3.72,2374230.0,14975.0,21.00268941,null
368,2016-08-12,830684014.213,237186,9307250000.0,588.8,69218000.0,1837.5,73.45314887,null,26849256.3762,44066,968865000.0,11.69,13690100.0,32112.03125,30.1998667709,19483,18276092.6846,3470,175966000.0,3.74,2025430.0,14875.0,19.7044061101,null
369,2016-08-13,634911125.469,217760,9285530000.0,587.36,43563000.0,2100.0,62.93119656,null,23503036.6389,40891,975999000.0,11.77,7539490.0,31998.90625,25.0778138471,19017,22556580.1344,3334,174620000.0,3.71,2473190.0,15675.0,19.95755093,null
370,2016-08-14,584521964.325,200436,9258730000.0,585.59,60851100.0,2075.0,61.66486663,null,18654435.7161,40545,960855000.0,11.58,8680160.0,31965.15625,24.1981188808,19171,14095097.9248,2877,175008000.0,3.72,2655030.0,13825.0,32.79081288,null
371,2016-08-15,851170486.9380001,216471,9021180000.0,570.49,57262300.0,1962.5,66.62214347,null,16046058.3643,42234,929558000.0,11.2,7500840.0,32332.65625,27.155155556399997,19570,21311159.4117,3299,171883000.0,3.65,3314040.0,13325.0,17.9879102101,null
372,2016-08-16,944432859.868,238271,8970770000.0,567.24,58405200.0,1625.0,81.64256858,null,10487367.2249,48880,932162000.0,11.23,7051510.0,32037.1875,31.1642849287,20536,21317843.6214,3327,168951000.0,3.59,2302180.0,13875.0,16.44278332,null
373,2016-08-17,889458278.1839999,234663,9138030000.0,577.76,54443000.0,1500.0,75.20275393,null,19649803.2859,44805,924591000.0,11.13,8833760.0,31994.53125,28.7017390128,19659,22702216.7415,3331,171832000.0,3.65,1830120.0,12300.0,14.8436190901,null
374,2016-08-18,952118597.283,232190,9074760000.0,573.71,59896600.0,1850.0,72.88027106,null,12746921.5545,47731,892903000.0,10.75,6935800.0,32789.0625,36.0614908017,19252,12932674.3918,3175,169884000.0,3.6,1645410.0,13525.0,14.34922523,null
375,2016-08-19,865503646.468,249563,9085820000.0,574.34,50631600.0,1800.0,80.46591254,null,11026704.0671,42893,893156000.0,10.75,5390850.0,31841.40625,29.8323587496,19623,11237034.3982,3305,170319000.0,3.61,1433570.0,16125.0,14.3394893,null
376,2016-08-20,911848182.724,219843,9114500000.0,576.08,45301400.0,2075.0,68.26571395,null,16660412.0577,41253,893814000.0,10.75,7443540.0,32228.125,26.6076953257,19381,11031334.3008,2693,170236000.0,3.61,1642330.0,14875.0,15.74281404,null
377,2016-08-21,566882995.46,185409,9208210000.0,581.94,38299400.0,1950.0,50.74495377,null,39968156.509,42468,936015000.0,11.25,4355660.0,32699.84375,29.0174424724,19698,10143419.0359,2712,170829000.0,3.62,1321380.0,15175.0,15.87473786,null
378,2016-08-22,898415899.754,219548,9199410000.0,581.31,72844000.0,1987.5,63.52197832,null,25010022.9385,44161,930708000.0,11.19,6588920.0,32289.6875,29.909456093200003,19707,13676779.8948,3479,170790000.0,3.62,2685030.0,15675.0,21.57092431,null
379,2016-08-23,970228989.11,242225,9286930000.0,586.77,85349200.0,1950.0,66.90781245,null,49946372.6823,48028,927065000.0,11.14,6489380.0,32187.03125,72.11857086159999,21172,47935886.4031,5720,173066000.0,3.66,12154100.0,14900.0,24.856670770100003,null
380,2016-08-24,1140939413.15,237211,9234800000.0,583.41,56328200.0,1850.0,67.0013252,null,11029422.4943,46724,918039000.0,11.02,4423420.0,32273.4375,30.0032587804,19582,31236363.2174,4331,185610000.0,3.93,4425210.0,14325.0,21.1816684501,null
381,2016-08-25,884489826.838,223110,9184700000.0,580.18,136130000.0,1625.0,62.09640032,null,10198398.787,49762,918977000.0,11.03,8552380.0,32135.625,32.4829039281,21111,30486775.5009,3971,182248000.0,3.86,3206370.0,13450.0,26.77752021,null
382,2016-08-26,1027250338.71,237800,9147170000.0,577.75,48856800.0,1675.0,64.80766552,null,22218435.3088,47246,946092000.0,11.35,5857850.0,31871.40625,31.5759359478,19678,20541675.1415,3279,179722000.0,3.8,2392690.0,14050.0,16.53893019,null
383,2016-08-27,781766957.91,193996,9174990000.0,579.45,59698300.0,1725.0,55.89228071,null,10881913.6159,47889,941585000.0,11.29,15108400.0,32306.40625,28.5799392376,19501,15539664.4431,3298,180864000.0,3.82,6505780.0,14325.0,17.64177095,null
384,2016-08-28,534396450.90599996,169749,9023610000.0,569.83,86301600.0,1975.0,48.61558113,null,9252287.09165,42580,929690000.0,11.15,5303040.0,32024.21875,25.7272567154,19829,16483842.4488,3080,176715000.0,3.74,2380150.0,13950.0,13.2120613701,null
385,2016-08-29,753693884.7210001,227380,9091830000.0,574.07,110398000.0,1975.0,63.49027266,null,13020490.8077,45441,910698000.0,10.92,8130540.0,31930.15625,29.4068966774,20791,17379812.4468,3502,176842000.0,3.74,2610000.0,15875.0,14.03571524,null
386,2016-08-30,732952040.14,241262,9093530000.0,574.11,70342400.0,1825.0,66.28178421,null,9426117.35751,46872,917474000.0,10.99,7221260.0,31871.09375,32.2463765944,19916,16915016.6772,3379,178314000.0,3.77,2315030.0,13450.0,15.15803634,null
387,2016-08-31,793769278.19,233237,9149730000.0,577.59,75840900.0,1787.5,63.78789563,null,12280701.7585,45771,938406000.0,11.24,11073700.0,32138.28125,29.997664256300002,21450,20052495.1667,3737,180189000.0,3.81,1678550.0,14725.0,29.55171801,null
388,2016-09-01,753251491.507,227277,9118280000.0,575.55,76923400.0,1637.5,61.859650300000006,null,23131550.4118,47430,974844000.0,11.67,24051500.0,31744.6875,31.743655942199997,21667,19859510.5373,3472,179752000.0,3.8,2241890.0,15425.0,23.768335999999998,null
389,2016-09-02,652881956.6930001,237131,9069550000.0,572.41,79910800.0,2025.0,60.17185475,null,20991572.8644,55316,999757000.0,11.96,9368300.0,32384.0625,45.2298779712,21087,17012966.6159,3479,181757000.0,3.84,1984050.0,13625.0,24.53571158,null
390,2016-09-03,622634298.929,184841,9120440000.0,575.55,159014000.0,1587.5,51.375254600000005,null,15145481.7156,44765,1012580000.0,12.11,13358800.0,31495.9375,27.180749805399998,19983,12381603.4569,3171,181349000.0,3.83,2484220.0,14975.0,18.15634691,null
391,2016-09-04,500893470.08,181407,9486370000.0,598.59,97942900.0,2162.5,47.30087673,null,17433395.0341,48066,982952000.0,11.75,7220550.0,31859.6875,49.336067762,19903,28000091.1989,3371,184540000.0,3.89,4834060.0,14450.0,27.08799068,null
392,2016-09-05,668839755.783,217298,9652490000.0,608.99,82446800.0,1775.0,60.24055169,null,9499487.65425,42454,977169000.0,11.68,5724100.0,32194.0625,28.628867463800002,19959,18726992.1123,3575,190686000.0,4.02,4245990.0,14400.0,22.23486607,null
393,2016-09-06,890396377.337,230414,9614140000.0,606.51,78529100.0,1675.0,61.1978289,null,11344162.0935,48888,981303000.0,11.73,6346330.0,31681.40625,33.3802667258,20369,22718416.4944,3414,188974000.0,3.98,1699160.0,14300.0,17.16321182,null
394,2016-09-07,722241379.8010001,250133,9679610000.0,610.57,75032400.0,1887.5,63.82177086,null,10302109.7288,48547,979087000.0,11.69,6115050.0,32267.8125,34.199424352,19322,12367612.7468,3341,189261000.0,3.99,1988370.0,13250.0,15.6367386,null
395,2016-09-08,706641333.626,226737,9745120000.0,614.63,86713000.0,1762.5,59.05842244,null,17511514.5891,55832,967010000.0,11.55,11535000.0,31908.59375,41.2065397787,22083,13440895.069,3447,188381000.0,3.97,2425520.0,14875.0,17.02372077,null
396,2016-09-09,866917406.528,223378,9931980000.0,626.35,64550200.0,1875.0,64.04047509,null,7932457.96084,53507,956210000.0,11.41,6109200.0,32216.875,41.896879007399995,20205,10055006.3151,3000,189118000.0,3.98,1450080.0,14225.0,14.41880361,null
397,2016-09-10,626045956.633,201925,9878730000.0,622.93,45016800.0,1800.0,52.98923538,null,7800680.435869999,42595,977515000.0,11.66,7220300.0,31830.625,27.407063341500002,19825,7785640.9476,2571,188630000.0,3.97,661652.0,15275.0,18.78069019,null
398,2016-09-11,588670256.795,181868,9887780000.0,623.42,73610800.0,2212.5,48.04488153,null,10321578.5765,43291,1023640000.0,12.21,8791180.0,32352.96875,28.5480457112,20444,8500510.17957,2612,188515000.0,3.97,2100480.0,15025.0,23.36425242,null
399,2016-09-12,779817897.4410001,206981,9628560000.0,607.0,72812300.0,2062.5,54.52138569,null,10819500.5265,44320,976645000.0,11.64,7478080.0,32237.03125,35.0299990119,20885,17344945.9846,3524,183908000.0,3.87,2454330.0,14300.0,18.45544574,null
400,2016-09-13,728971402.658,236641,9645930000.0,608.02,86920600.0,1975.0,67.42386781,null,11379522.2701,42499,997638000.0,11.89,11704300.0,31904.84375,30.392171843899998,20413,14838204.4212,3091,182131000.0,3.83,2219650.0,13275.0,16.43225285,null
401,2016-09-14,759819629.772,228030,9660080000.0,608.84,47877700.0,1950.0,62.83099293,null,8961322.04949,53693,999352000.0,11.9,5694820.0,32528.75,36.299358965100005,20041,10200805.0931,2851,181565000.0,3.82,1322330.0,14150.0,11.27763412,null
402,2016-09-15,648726619.841,232442,9688940000.0,610.59,59464600.0,1862.5,58.37547142,null,7364668.0845800005,52522,1002970000.0,11.94,7309090.0,32182.8125,36.226955151,20832,7417976.81476,2669,182156000.0,3.83,1793220.0,15450.0,14.37859307,null
403,2016-09-16,850264879.235,214566,9637020000.0,607.25,64963400.0,1962.5,63.97432146,null,27144651.8581,57334,1004740000.0,11.96,17421500.0,32239.0625,46.9320136472,21105,8007211.75543,2975,181512000.0,3.82,1663730.0,13750.0,10.81530433,null
404,2016-09-17,512741452.60300004,219318,9637600000.0,607.22,37140300.0,1875.0,59.87402843,null,10043370.5255,46836,1055440000.0,12.56,7446610.0,32155.0,35.2813181503,20922,5678894.70213,2750,180848000.0,3.8,1568340.0,14875.0,16.13081559,null
405,2016-09-18,559193890.358,192468,9623950000.0,606.28,48679400.0,1825.0,52.19520153,null,19874708.9086,37734,1066620000.0,12.69,22433300.0,29573.90625,29.645262398299998,19346,7438421.515489999,2414,181377000.0,3.81,1727830.0,13700.0,13.52354777,null
406,2016-09-19,609090451.38,207626,9681960000.0,609.87,54796400.0,1725.0,62.62962459,null,11469223.0333,40477,1045870000.0,12.44,13838800.0,34276.875,27.6173777105,20829,8245646.45955,3189,192499000.0,4.04,1606420.0,15600.0,11.76718344,null
407,2016-09-20,864463845.088,242705,9673140000.0,609.25,72710900.0,1812.5,68.54662378,null,48695726.9271,53967,1111810000.0,13.21,31929100.0,32492.5,32.8255675989,24174,5009292.46607,2931,182404000.0,3.83,2263260.0,14825.0,13.02229728,null
408,2016-09-21,939789489.969,248696,9584260000.0,603.59,82776200.0,2037.5,67.24185109,null,58371360.5821,44311,1214950000.0,14.43,28645000.0,32083.75,30.1721860638,20488,11796654.7625,3368,184357000.0,3.87,3853090.0,13650.0,14.82286539,null
409,2016-09-22,837936071.281,220861,9485280000.0,597.28,67085300.0,1887.5,60.46038209,null,25773645.0319,52594,1150650000.0,13.66,27382800.0,31605.625,63.1461319383,17295,8097166.179880001,3449,183805000.0,3.86,1445220.0,14425.0,11.85711713,null
410,2016-09-23,935173034.5960001,232837,9469130000.0,596.2,51067000.0,1687.5,62.43187871,null,27032758.8921,35208,1112590000.0,13.21,9166430.0,34276.875,49.0309313726,17913,5833952.23939,2799,179509000.0,3.77,1572350.0,15750.0,12.44423941,null
411,2016-09-24,651216237.926,212270,9577520000.0,602.96,35359500.0,1937.5,60.10889387,null,17838758.8865,43295,1122670000.0,13.32,9824880.0,33324.21875,71.029474726,18317,5064504.068519999,2335,181929000.0,3.81,2118420.0,14675.0,11.41326701,null
412,2016-09-25,707291343.7360001,195163,9575360000.0,602.75,33977800.0,2400.0,50.012038399999994,null,31967554.2324,38641,1083510000.0,12.85,5283440.0,34394.21875,67.1402010936,17660,6936037.50809,2898,181090000.0,3.8,1540650.0,14175.0,14.52663136,null
413,2016-09-26,1056920496.24,226679,9545830000.0,600.81,59153800.0,1975.0,59.23807501,null,19116431.3964,43448,1110700000.0,13.17,7213070.0,32127.65625,115.639205561,17634,9804759.523219999,3089,181334000.0,3.8,2148250.0,13525.0,13.4877568,null
414,2016-09-27,828794034.798,236626,9661590000.0,608.02,49422400.0,1900.0,61.83353282,null,14571186.3985,46771,1085330000.0,12.86,6831070.0,35287.5,98.5407520975,17158,9838066.93686,2861,184100000.0,3.86,1734250.0,13675.0,23.98679173,null
415,2016-09-28,1206264168.13,238258,9634530000.0,606.24,48722600.0,2012.5,64.73933198,null,32698581.213000003,42726,1106330000.0,13.11,10239000.0,32403.4375,68.1326911274,18570,8357336.1484199995,2805,183854000.0,3.85,1905040.0,13975.0,13.59150727,null
416,2016-09-29,849944276.0239999,233415,9616160000.0,605.02,55658600.0,1812.5,65.77145122,null,28043862.4834,40002,1121060000.0,13.28,5990630.0,32313.4375,41.279258006,17896,6214647.1079400005,3098,183299000.0,3.84,1674200.0,13800.0,15.11552567,null
417,2016-09-30,1050438732.14,257342,9628250000.0,605.72,56122400.0,1625.0,71.30425819,null,11941478.8244,35590,1104530000.0,13.08,5950840.0,31623.28125,40.2590267936,17201,8375237.934710001,3040,183655000.0,3.84,2104930.0,14775.0,11.72503718,null
418,2016-10-01,893636215.108,218163,9696280000.0,609.93,56357000.0,2112.5,59.84406969,null,10871461.7383,53033,1115690000.0,13.2,6331160.0,34478.59375,91.389499898,19365,7364814.37589,3007,183883000.0,3.85,1426340.0,14900.0,18.13749972,null
419,2016-10-02,583274686.541,199335,9761330000.0,613.95,39249800.0,1837.5,54.36143903,null,23656361.4245,50920,1114200000.0,13.18,4079660.0,35749.53125,87.47521666600001,20006,5583768.919869999,2442,183871000.0,3.85,1373630.0,15075.0,13.49658899,null
420,2016-10-03,956275400.278,246087,9714980000.0,610.97,46798300.0,1712.5,70.03215871,null,8057917.07576,47056,1116600000.0,13.2,7458320.0,33282.65625,65.9275326369,18292,5841578.8373,2466,184113000.0,3.85,1207110.0,14950.0,11.64877146,null
421,2016-10-04,861737258.5510001,255788,9733330000.0,612.05,49801600.0,1975.0,71.85589749,null,9444778.96583,34074,1137980000.0,13.45,8348280.0,32054.53125,85.3677929496,15588,5655511.24361,2984,183632000.0,3.84,1116870.0,14750.0,14.58737308,null
422,2016-10-05,1073888075.13,272946,9705320000.0,610.22,68077500.0,2087.5,73.87769096,null,13817431.7782,40876,1124270000.0,13.28,9881370.0,33081.5625,64.1657444881,16326,8101884.19142,3091,183364000.0,3.83,1394850.0,13100.0,17.91758237,null
423,2016-10-06,1105807230.47,269396,9742370000.0,612.47,56812100.0,2037.5,76.38916565,null,12139306.8973,35896,1102940000.0,13.03,12044800.0,32822.5,50.258108900500005,16705,5708860.98618,4273,184097000.0,3.85,1415940.0,13850.0,15.20194597,null
424,2016-10-07,1092215274.81,265521,9745740000.0,612.61,64071400.0,1775.0,72.83993345,null,12028798.9001,43522,1088570000.0,12.85,8933050.0,36571.25,53.5697702514,19028,6455498.41486,3772,183775000.0,3.84,1596220.0,14800.0,14.23238862,null
425,2016-10-08,1156176994.34,263869,9822100000.0,617.34,42345900.0,2125.0,70.16266113,null,13323800.1281,37109,1073990000.0,12.67,11611200.0,36094.6875,56.3805619035,18761,7902280.40311,2931,185048000.0,3.86,1544210.0,12700.0,10.0803323901,null
426,2016-10-09,1264691045.14,213221,9852480000.0,619.17,39243400.0,2000.0,58.44625182,null,31603875.3298,43242,1035590000.0,12.22,7208480.0,33425.625,60.0235700606,19073,7422240.6508,2867,184174000.0,3.84,1239070.0,13900.0,11.69223022,null
427,2016-10-10,1523217746.38,207895,9816270000.0,616.82,67481100.0,1612.5,63.73455985,null,31177064.6914,43727,1022860000.0,12.06,10809200.0,33130.9375,54.636689680299995,20222,8543824.39576,3515,183200000.0,3.82,1420790.0,15350.0,14.69596109,null
